date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:37:25	188155/188155	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2008:51:54%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
19:37:26	836115/836115	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:28%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
19:37:26	378/378	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2014:07:29%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
19:37:27	486/486	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2014:07:31%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
19:37:28	767728/767728	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:30%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
19:37:28	140923/140923	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:29%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
19:37:29	841572/841572	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:32%20GMT	https://www.classcentral.com/subject/ai	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
19:37:30	826744/826744	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:33%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
19:37:31	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:07:34%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
19:37:31	7870/7870	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:07:34%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
19:37:32	772599/772599	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:34%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
19:37:32	8069/8069	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:07:36%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/machine-learning.4d.delayed	(from https://www.classcentral.com/)
19:37:32	7815/7815	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:07:36%20GMT	https://www.classcentral.com/subject/devops	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/devops	(from https://www.classcentral.com/)
19:37:33	8057/8057	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:07:36%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/deep-learning.4f.delayed	(from https://www.classcentral.com/)
19:37:33	8033/8033	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:07:37%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
19:37:34	8073/8073	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:07:38%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/quantum-computing.51.delayed	(from https://www.classcentral.com/)
19:37:37	745616/745616	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:40%20GMT	https://www.classcentral.com/subject/hci	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/hci.html	(from https://www.classcentral.com/)
19:37:39	742550/742550	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:42%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/distributed-systems.html	(from https://www.classcentral.com/)
19:37:41	756925/756925	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:44%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/blockchain.html	(from https://www.classcentral.com/)
19:37:42	743159/743159	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:45%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/operating-systems.html	(from https://www.classcentral.com/)
19:37:43	718484/718484	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:46%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/computer-graphics.html	(from https://www.classcentral.com/)
19:37:45	819429/819429	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:47%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/nutrition-and-wellness.html	(from https://www.classcentral.com/)
19:37:45	7844/7844	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:07:49%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/public-health	(from https://www.classcentral.com/)
19:37:46	827333/827333	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:48%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/disease-and-disorders.html	(from https://www.classcentral.com/)
19:37:48	790551/790551	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:51%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/health-care.html	(from https://www.classcentral.com/)
19:37:51	762340/762340	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:53%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/nursing.html	(from https://www.classcentral.com/)
19:37:51	751540/751540	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:54%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/anatomy.html	(from https://www.classcentral.com/)
19:37:52	7779/7779	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:07:56%20GMT	https://www.classcentral.com/subject/cme	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/cme	(from https://www.classcentral.com/)
19:37:53	740899/740899	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:56%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/veterinary-science.html	(from https://www.classcentral.com/)
19:37:54	7941/7941	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:07:58%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/foundations-of-mathematics	(from https://www.classcentral.com/)
19:37:55	791444/791444	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:07:58%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/statistics.html	(from https://www.classcentral.com/)
19:37:55	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:07:58%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/calculus.61.delayed	(from https://www.classcentral.com/)
19:37:55	7915/7915	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:07:59%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/discrete-mathematics	(from https://www.classcentral.com/)
19:37:58	745308/745308	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:01%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/trigonometry.html	(from https://www.classcentral.com/)
19:37:59	7796/7796	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:02%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/algebra	(from https://www.classcentral.com/)
19:38:00	752642/752642	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:02%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/geometry.html	(from https://www.classcentral.com/)
19:38:00	8047/8047	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:04%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/precalculus.66.delayed	(from https://www.classcentral.com/)
19:38:01	7865/7865	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:04%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/number-theory	(from https://www.classcentral.com/)
19:38:03	728666/728666	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:06%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/combinatorics.html	(from https://www.classcentral.com/)
19:38:03	8101/8101	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:06%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/mathematical-logic.69.delayed	(from https://www.classcentral.com/)
19:38:04	7909/7909	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:07%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/linear-programming	(from https://www.classcentral.com/)
19:38:07	794544/794544	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:10%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/management-and-leadership.html	(from https://www.classcentral.com/)
19:38:09	803419/803419	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:11%20GMT	https://www.classcentral.com/subject/finance	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/finance.html	(from https://www.classcentral.com/)
19:38:10	787131/787131	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:12%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/entrepreneurship.html	(from https://www.classcentral.com/)
19:38:11	7915/7915	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:14%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/strategic-management	(from https://www.classcentral.com/)
19:38:12	808141/808141	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:14%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/marketing.html	(from https://www.classcentral.com/)
19:38:13	7901/7901	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:17%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/business-intelligence	(from https://www.classcentral.com/)
19:38:14	767245/767245	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:16%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/industry-specific.html	(from https://www.classcentral.com/)
19:38:16	780289/780289	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:19%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/accounting.html	(from https://www.classcentral.com/)
19:38:17	760738/760738	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:20%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/human-resources.html	(from https://www.classcentral.com/)
19:38:17	7785/7785	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:21%20GMT	https://www.classcentral.com/subject/sales	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/sales	(from https://www.classcentral.com/)
19:38:18	779970/779970	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:21%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/project-management.html	(from https://www.classcentral.com/)
19:38:18	8046/8046	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:22%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/design-thinking.76.delayed	(from https://www.classcentral.com/)
19:38:19	7860/7860	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:22%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/business-software	(from https://www.classcentral.com/)
19:38:22	756782/756782	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:24%20GMT	https://www.classcentral.com/subject/risk-management	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/risk-management.html	(from https://www.classcentral.com/)
19:38:22	7857/7857	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:25%20GMT	https://www.classcentral.com/subject/customer-service	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/customer-service	(from https://www.classcentral.com/)
19:38:24	8023/8023	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:28%20GMT	https://www.classcentral.com/subject/innovation	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/innovation.7c.delayed	(from https://www.classcentral.com/)
19:38:25	751580/751580	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:28%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/nonprofit.html	(from https://www.classcentral.com/)
19:38:25	7901/7901	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:29%20GMT	https://www.classcentral.com/subject/operations-management	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/operations-management	(from https://www.classcentral.com/)
19:38:28	788059/788059	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:31%20GMT	https://www.classcentral.com/subject/history	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/history.html	(from https://www.classcentral.com/)
19:38:29	8023/8023	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:32%20GMT	https://www.classcentral.com/subject/literature	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/literature.7f.delayed	(from https://www.classcentral.com/)
19:38:29	7881/7881	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:33%20GMT	https://www.classcentral.com/subject/language-learning	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/language-learning	(from https://www.classcentral.com/)
19:38:32	827134/827134	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:35%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/grammar-writing.html	(from https://www.classcentral.com/)
19:38:32	8023/8023	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:36%20GMT	https://www.classcentral.com/subject/philosophy	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/philosophy.82.delayed	(from https://www.classcentral.com/)
19:38:33	7799/7799	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:36%20GMT	https://www.classcentral.com/subject/religion	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/religion	(from https://www.classcentral.com/)
19:38:37	788694/788694	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:39%20GMT	https://www.classcentral.com/subject/esl	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/esl.html	(from https://www.classcentral.com/)
19:38:37	7793/7793	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:41%20GMT	https://www.classcentral.com/subject/sports	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/sports	(from https://www.classcentral.com/)
19:38:38	767646/767646	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:41%20GMT	https://www.classcentral.com/subject/culture	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/culture.html	(from https://www.classcentral.com/)
19:38:39	8044/8044	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:42%20GMT	https://www.classcentral.com/subject/journalism	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/journalism.87.delayed	(from https://www.classcentral.com/)
19:38:39	7792/7792	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:42%20GMT	https://www.classcentral.com/subject/ethics	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/ethics	(from https://www.classcentral.com/)
19:38:41	7975/7975	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:44%20GMT	https://www.classcentral.com/subject/food	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/food.8a.delayed	(from https://www.classcentral.com/)
19:38:42	757471/757471	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:44%20GMT	https://www.classcentral.com/subject/linguistics	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/linguistics.html	(from https://www.classcentral.com/)
19:38:42	8067/8067	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:46%20GMT	https://www.classcentral.com/subject/library-science	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/library-science.8b.delayed	(from https://www.classcentral.com/)
19:38:43	7796/7796	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:46%20GMT	https://www.classcentral.com/subject/reading	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/reading	(from https://www.classcentral.com/)
19:38:45	745952/745952	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:48%20GMT	https://www.classcentral.com/subject/crisis-management	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/crisis-management.html	(from https://www.classcentral.com/)
19:38:46	8116/8116	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:49%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/electrical-engineering.8e.delayed	(from https://www.classcentral.com/)
19:38:46	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:49%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/mechanical-engineering	(from https://www.classcentral.com/)
19:38:48	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:52%20GMT	https://www.classcentral.com/subject/robotics	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/robotics.91.delayed	(from https://www.classcentral.com/)
19:38:49	775982/775982	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:51%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/civil-engineering.html	(from https://www.classcentral.com/)
19:38:49	7867/7867	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:52%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/nanotechnology	(from https://www.classcentral.com/)
19:38:52	752941/752941	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:55%20GMT	https://www.classcentral.com/subject/gis	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/gis.html	(from https://www.classcentral.com/)
19:38:52	8012/8012	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:56%20GMT	https://www.classcentral.com/subject/textiles	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/textiles.94.delayed	(from https://www.classcentral.com/)
19:38:55	754943/754943	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:08:57%20GMT	https://www.classcentral.com/subject/manufacturing	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/manufacturing.html	(from https://www.classcentral.com/)
19:38:55	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:58%20GMT	https://www.classcentral.com/subject/bim	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/bim.96.delayed	(from https://www.classcentral.com/)
19:38:55	7780/7780	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:08:59%20GMT	https://www.classcentral.com/subject/cad	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/cad	(from https://www.classcentral.com/)
19:38:58	747129/747129	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:09:01%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/chemical-engineering.html	(from https://www.classcentral.com/)
19:38:59	8060/8060	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:09:02%20GMT	https://www.classcentral.com/subject/energy-systems	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/energy-systems.99.delayed	(from https://www.classcentral.com/)
19:38:59	7899/7899	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:09:02%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/aerospace-engineering	(from https://www.classcentral.com/)
19:39:02	774917/774917	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:09:05%20GMT	https://www.classcentral.com/subject/chemistry	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/chemistry.html	(from https://www.classcentral.com/)
19:39:02	8010/8010	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:09:06%20GMT	https://www.classcentral.com/subject/physics	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/physics.9c.delayed	(from https://www.classcentral.com/)
19:39:03	7901/7901	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:09:06%20GMT	https://www.classcentral.com/subject/environmental-science	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/environmental-science	(from https://www.classcentral.com/)
19:39:05	768924/768924	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:09:08%20GMT	https://www.classcentral.com/subject/astronomy	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/astronomy.html	(from https://www.classcentral.com/)
19:39:05	8010/8010	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:09:08%20GMT	https://www.classcentral.com/subject/biology	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/biology.9f.delayed	(from https://www.classcentral.com/)
19:39:06	7834/7834	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:09:09%20GMT	https://www.classcentral.com/subject/agriculture	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/agriculture	(from https://www.classcentral.com/)
19:39:08	8036/8036	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:09:11%20GMT	https://www.classcentral.com/subject/earth-science	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/earth-science.a2.delayed	(from https://www.classcentral.com/)
19:39:09	752826/752826	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:09:11%20GMT	https://www.classcentral.com/subject/materials-science	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/materials-science.html	(from https://www.classcentral.com/)
19:39:09	8067/8067	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:09:13%20GMT	https://www.classcentral.com/subject/applied-science	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/applied-science.a3.delayed	(from https://www.classcentral.com/)
19:39:11	7972/7972	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2014:09:14%20GMT	https://www.classcentral.com/subject/k12	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/k12.a5.delayed	(from https://www.classcentral.com/)
19:39:12	742045/742045	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2014:09:14%20GMT	https://www.classcentral.com/subject/forensic-science	C:/Users/amiag/Desktop/aaa/1/www.classcentral.com/subject/forensic-science.html	(from https://www.classcentral.com/)
